X,Y,OBJECTID,KC_Fac_FID,KCParkFID,SiteName,SiteType,Owner,OwnerType,Manager,ManageType,Maintd_By,MaintType,Label_Type
-122.051331113786,47.4134497468929,1813,3016,6220906,Lower Peterson Creek Corridor Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.052813857626,47.4136598222088,1814,3016,6220906,Lower Peterson Creek Corridor Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.230424731749,47.3077513279299,1815,2438,4211301,City Hall - Auburn,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.34952987791,47.7500014507504,1816,2256,4260701,Richmond Highlands Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.301031244848,47.6449493215136,1817,7119,4252108,McCurdy (Horace) Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.274681188664,47.3661375426963,1818,2571,4222702,Lake Fenwick Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,0
-122.270864194452,47.3678910864426,1819,2571,4222702,Lake Fenwick Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.166226078762,47.7532810841177,1820,4551,5260903,Wilmot Gateway Park,Park Site,City of Woodinville,City,City of Woodinville,City,City of Woodinville,City,1
-122.403236955162,47.6602500992648,1821,7110,3251501,Kiwanis Ravine Overlook,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.995561420365,47.1955472295171,1822,5354,6202607,Enumclaw Foothills Trail Site,Trail Site Regional,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,0
-122.002363834547,47.1891511261838,1823,5354,6202607,Enumclaw Foothills Trail Site,Trail Site Regional,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,1
-122.337366670694,47.3028896894439,1824,2946,4211802,West Campus Trail Site,Trail Site Regional,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,0
-122.336202757114,47.308136236152,1825,2946,4211802,West Campus Trail Site,Trail Site Regional,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-122.285268345249,47.4979703706766,1826,2948,4321002,Green River Trail Site - Tukwila,Trail Site Regional,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,0
-122.286933183722,47.4999439011048,1827,2948,4321002,Green River Trail Site - Tukwila,Trail Site Regional,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,1
-122.21064385212,47.7520047154193,1828,2963,5260703,Sammamish River Trail Site - State,Trail Site Regional,Washington State DOT,State,City of Bothell,City,City of Bothell,City,1
-122.283262053497,47.7476810993717,1829,2957,4251702,Burke-Gilman Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.271755119101,47.7558343251291,1830,2957,4251702,Burke-Gilman Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.089505088529,47.6501945963493,1831,2955,6242103,East Lake Sammamish Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.086790246036,47.589504561497,1832,2955,6242103,East Lake Sammamish Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.097771578323,47.6610268342362,1833,8044,6250702,Marymoor Connector Trail Site,Trail Site Regional,Other Private,Private,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.243343968575,47.2899423035883,1834,2973,4212402,Interurban Trail Site - Algona,Trail Site Regional,Puget Sound Energy,Other Government,King County Parks and Recreation,King County Parks,City of Algona,City,0
-122.247797222369,47.2832372270801,1835,2973,4212402,Interurban Trail Site - Algona,Trail Site Regional,Puget Sound Energy,Other Government,King County Parks and Recreation,King County Parks,City of Algona,City,1
-122.241232090893,47.4782850864133,1836,15306,5220401,Lake to Sound Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.320285642231,47.4340640708323,1837,15306,5220401,Lake to Sound Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.887566187761,47.5711107614693,1838,15307,7241506,Fall City to Snoqualmie Valley Trail Connector Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.210352268292,47.2743297888433,1839,7838,5213002,White River Trail Site,Trail Site Regional,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.209965683972,47.3530693986418,1840,8219,5223101,Riversands Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.111916754844,47.5594502894957,1841,5029,5241305,Lakemont - Stratford Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.114850049248,47.5611098972087,1842,5029,5241305,Lakemont - Stratford Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.239397448811,47.5771192950423,1843,2513,4241202,Mercerdale Hillside Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,0
-122.238270308295,47.5790511420531,1844,2513,4241202,Mercerdale Hillside Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,1
-122.306860185996,47.4200261826176,1845,4552,4220403,Des Moines Creek Park - SeaTac,Park Site,City of SeaTac,City,City of SeaTac,City,City of SeaTac,City,0
-122.30766179017,47.4157736874933,1846,4552,4220403,Des Moines Creek Park - SeaTac,Park Site,City of SeaTac,City,City of SeaTac,City,City of SeaTac,City,1
-122.357312965623,47.3272120259612,1847,2454,3211201,Adelaide Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-122.207449747328,47.6701695000011,1848,2827,5250703,David E. Brink Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,0
-122.207134175322,47.6711200421219,1849,2827,5250703,David E. Brink Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-122.386695045481,47.5856404343371,1850,7181,3241104,California Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.317644631821,47.5904205818148,1851,7170,4240516,Katie Blacks Garden,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.209744041163,47.3281171117757,1852,2334,5220602,Issac Evans Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,0
-122.21042877661,47.3344832083119,1853,2334,5220602,Issac Evans Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.338757899471,47.7516961288911,1854,2267,4260702,Meridian Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.03735392364,47.4585829169627,1855,15302,6232801,Cedar Hills Greenhouse Site,Shop Site,Other King County,County,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.038352505379,47.4585784315588,1856,15302,6232801,Cedar Hills Greenhouse Site,Shop Site,Other King County,County,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.391549436411,47.6727858939684,1857,6971,3251103,Ballard Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.220882107385,47.5682172089823,1858,2791,5241805,Rotary Park - Mercer I,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,1
-122.156198151742,47.5348403342271,1859,5118,5242704,Thomas Rouse Road Historical Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1
-122.399380585002,47.6454581277544,1860,7139,3252202,Magnolia Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.399610882871,47.641233578504,1861,7139,3252202,Magnolia Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2
-122.197249975582,47.2859019883005,1862,2384,5212901,Rotary Park - Auburn,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,0
-122.197889783312,47.2856964543177,1863,2384,5212901,Rotary Park - Auburn,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-122.185468378011,47.5956830995818,1864,2633,5240901,Mercer Slough Nature Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.186391605483,47.5878034681612,1865,2633,5240901,Mercer Slough Nature Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.232673694429,47.3824378301467,1866,7297,4222410,Burlington Green,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.423781636642,47.6602442725888,1867,2477,3251001,Discovery Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.419543161211,47.6601369725734,1868,2477,3251001,Discovery Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.85750578506,47.5325419444328,1869,5382,7242503,Ironwood Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.227427495189,47.4805630585459,1870,6896,5231804,Earlington Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1
-122.143761251052,47.6261771225634,1871,8218,5252703,Commissioners Waterway Mini Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.340273244668,47.4674593130081,1872,7597,4231904,Town Square Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1
-121.988063988583,47.2031403666373,1873,4596,6202406,Rotary Centennial Park/Good Will Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,0
-121.988835281092,47.2027945877083,1874,4596,6202406,Rotary Centennial Park/Good Will Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,1
-122.305221369469,47.7743246015519,1875,2309,4260401,Ballinger Open Space,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,0
-122.305236477611,47.7749761319355,1876,2309,4260401,Ballinger Open Space,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.245606066758,47.770354556395,1877,2301,4260101,Wallace Swamp Creek Park,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,1
-122.122335200563,47.5583965280588,1878,5042,5242308,Silverleaf Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.125045671537,47.5582398310763,1879,5042,5242308,Silverleaf Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.373082783159,47.3068747467475,1880,2452,3211301,Olympic View Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,0
-122.373938981978,47.3014179437283,1881,2452,3211301,Olympic View Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-121.994520537311,47.199064792097,1882,4583,6202606,Scott Park,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,1
-122.310446372591,47.5124238451,1883,4859,4230402,Hamm Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.310856799712,47.5111525758391,1884,4859,4230402,Hamm Creek Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.881148799896,47.5184642091445,1885,8115,7243506,Jeanne Hansen Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,1
-122.039889404783,47.3819969645485,1886,2667,6222101,Lake Wilderness Park,Park Site,City of Maple Valley,City,City of Maple Valley,City,City of Maple Valley,City,0
-122.04016731721,47.3761555732406,1887,2667,6222101,Lake Wilderness Park,Park Site,City of Maple Valley,City,City of Maple Valley,City,City of Maple Valley,City,1
-122.215156604086,47.5526170713478,1888,5091,5241904,Parkwood Ridge Open Space,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,1
-122.223062774426,47.5366244426242,1889,2652,5243003,Wildwood Park - Mercer Island,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,1
-122.139183051306,47.7427891949262,1890,2710,5261401,Gold Creek Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.137831598055,47.5424169048868,1891,5041,5242305,SE 63rd Greenbelt South,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.135846521255,47.5457704428366,1892,5041,5242305,SE 63rd Greenbelt South,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.134232494513,47.5555753092657,1893,5049,5242312,The Summit Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.130917825745,47.5562364948893,1894,5049,5242312,The Summit Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
